id,budget_EUR,local_currency,budget_local
2df54c8d-7196-4435-8a49-e492dfff996a,330.9953927496049,AED,1333.72872332411
80091361-c33a-4d63-b7de-2181cb918a74,417.6602065774041,CLF,417.6602065774041
d2415275-a975-48a5-93f0-9875956f92de,797.4731829524886,CNY,6247.916893033251
37cb4463-c8cd-495f-9b8f-77265cfad3a3,513.6772407349248,GBP,444.1212329214901
2cd7b59a-7e8f-48c5-8f31-fb8fcc5f5477,117.40973808541256,XAU,117.40973808541256
616c41a0-ceba-45fc-a2ed-a507172cc499,128.74868624307646,SHP,111.31508413627397
62d64fde-7981-4d85-b60c-3c207d9945dd,140.9460706329584,XDR,115.83652814969685
8f40c9a6-06b6-4fe9-91ef-9bccf4a84602,424.17776449742985,BMD,465.4057223177575
f71030ec-74aa-4fc7-9d9c-1552ee2cd030,934.0102760493836,KWD,314.70262038125117
c6a3a684-e610-46a2-9b48-24cb2f317256,625.091606043468,AWG,1227.6667873456443
e791f2bf-24b4-48ce-aeb9-354476073e4e,107.5384678821002,BHD,44.36445723242103
2f8109fa-f655-43ac-b11c-5701e942481d,157.4576336897505,AFN,12270.494364112754
818e3436-3e38-4c4f-ab54-77dc84797d4f,903.0854931156598,DJF,176096.75295395814
e20f0b34-b491-4eaf-ba6b-02b181cca8a7,78.3153280029415,AED,315.56754179079667
52ee33a4-d5b7-4867-a21d-ae037822ffe9,3.837765043233188,TZS,10585.813951051829
fbefd192-65c9-40f4-8cff-4f052599284a,533.7437550408592,AUD,884.6477156111667
2cfbb1ae-63b1-43f7-b756-75ff63138be4,199.74193108114068,PLN,866.8873713436005
0ee54486-6652-411f-8647-caca6634aaa2,288.1039618655507,CRC,165025.3060204406
a0313e50-7e63-4d1d-b03b-619c779e047f,771.9898851398751,VND,20411024.845846295
abc1e26a-14fe-47a4-884b-fd16018c9248,901.4432323218743,CLP,863689.3798950189
b35c9a1d-ac25-419e-84e6-01bfa1a22384,343.7274688044033,VND,9087981.644598039
00f4b083-fe04-4297-8a49-ac5054bac248,760.9434632119576,INR,69601.00268543842
65d85a3f-4da1-48ad-bdcf-9d040a278b5c,746.8576722492999,MDL,14513.491708683532
228af835-1c28-4ceb-950b-ea7dd061254b,794.4569605642732,SDG,390772.36313158815
8f0f606b-785b-48b7-996b-9f72b4878639,815.7314820660808,SYP,11359996.932304263
66a7659c-13cf-4fb8-8065-1619e169d778,851.9380184083745,TZS,2349924.307273661
997dacdf-1174-4832-86e8-4b9ab7d6a1ea,353.4685359075344,GTQ,2987.7546567522177
73c59b3e-81ac-433b-bd20-1e1923d73c65,369.3826822518876,TND,1250.8398381442025
88e15551-fc85-4a81-8298-d719f8e558fa,88.49802159252596,KRW,125381.4719667387
d31c5b68-5be1-444a-8244-d4abca732960,361.3829723457955,KES,61074.18923323971
303c08ab-6359-4744-95c5-7d98879f80ac,186.943812767306,SCR,2786.4175322846622
b224fa79-867a-4d29-b856-8928818244f6,758.2939510872204,WST,2245.25985835639
98673200-97dc-4c4d-9b23-2595e1dcc2b5,434.5179140178436,NGN,371590.52784158883
ae607d57-bdc0-4477-8ba2-569b19b9190d,937.9413001450704,RUB,91469.88521039115
a579e996-a33f-491e-8f12-aec8bd8a1c00,700.1663966078272,ALL,72929.06090627579
cc46a8b0-39cd-4441-9eba-3a077c3c1dbc,798.3332273822465,SZL,16362.268998475472
683bd48a-83db-4ebc-94f0-283f542ef402,637.020102549626,LBP,10484026.9939315
4fe46c14-71c7-4c8d-9d51-5a890c174149,621.943482654739,KWD,209.5557712152398
2d771284-b1ad-44a0-9700-7e35e14e4201,118.9296373398181,GIP,102.82561300690801
bf7165b4-4d74-44c0-a04c-f6aa0f683545,335.229950641082,SVC,335.229950641082
bd5793e5-c11b-4bf8-9ea0-82165c3586cd,894.9954712220697,GGP,773.8059244548317
aff1d706-c405-4fc6-820e-8ffc45386ba2,925.4674651001296,CLF,925.4674651001296
a94e2c0d-bf38-43e6-8ab9-9431024efacf,188.32028798465996,MUR,8996.689900070227
b8654ff2-7b0d-48f2-a726-34c1bd53f914,729.7925250735394,PYG,5883899.4599185465
7270c104-06a8-4c8d-a34d-4d565795172c,256.33835967195773,GHS,3411.2734763297926
6416ad86-c88d-4765-a072-4ec133ff327c,238.78623132666357,SBD,2209.737574932429
b2d11acf-7e97-48c8-881d-27d0836f9ba3,632.3551965092615,GHS,8415.191983875908
d3354a9f-d805-4bf0-9708-4a448a622626,785.6904699099128,QAR,3137.881956131041
4d63204f-ca9b-4e10-bdd7-498c1b7f57e0,973.5088650740493,CVE,107343.95500739005
d0ee271d-58b3-4033-95f8-188501383f0b,305.1530776717064,NAD,6254.27649923741
dc16e7f3-cc8b-4525-9e9d-5d0481f735dd,10.215053771292949,CHF,9.807095168828821
0b0c63af-cade-414f-af0c-cc6f60886fe3,6.2830435036908,LSL,128.77435688554795
e69962bc-ae24-4df6-b3e1-b840b6b58424,933.1149617980274,SYP,12994696.58405816
7fce64b1-db51-468f-bb81-e0992cf577c4,628.1784258117157,NAD,12874.8547970042
9c7cd147-e9de-4a4b-8896-128315903653,520.2702003025919,VEF,520.2702003025919
b048209d-d7d3-4941-be19-b6c2b41bcae8,516.7927646821983,HNL,13772.465163648822
5f602f2e-bfcb-4b50-992a-4eb8c174733d,488.119910261925,IDR,8258919.572021352
70bb3796-143d-4ce7-aa68-1660aec40fdb,555.996818391464,HUF,210030.44080025333
c1c705d5-a7af-4a8e-a304-988a42eab5b0,887.6313431373774,USD,973.9073344276441
0be2c721-7651-4c7f-893b-29dee012cb1c,893.4946454894443,NOK,10448.490644567742
3ae47227-1b67-46bd-aaf9-9c0a5dda1797,299.5160886666983,XAU,299.5160886666983
5db6edea-d0c3-4fdd-a505-5d1fb90e0742,206.00038290419675,XOF,135127.3931686882
02421569-82a9-4adc-a0a1-30df3e9a9328,328.0595714732616,NAD,6723.757413393949
df555742-658a-4345-bd33-4c5c45ddb869,425.5996507153349,BBD,933.9316175332237
d88c106a-1c6c-48ff-93b1-0127684b4311,400.5016776394676,BOB,2992.071938325711
f6dc6c49-9d25-4ca5-b92b-3021233f3e0e,676.3089617671135,CLF,676.3089617671135
305537e3-782f-47ba-8fb9-2f0b8419e2d2,863.7381271431987,AUD,1431.5932577140961
561009c5-63ae-48f8-995d-7b5ff953918c,411.44917951935,MRO,411.44917951935
021feecf-b2ae-4419-8416-c6bfccfc29cf,849.4622518004063,BYR,849.4622518004063
2f30f09b-52c2-4370-9619-ea814de5a38a,48.53011025129772,SOS,30526.070773330746
48cf80e1-a90e-4bc1-9775-a5434a7ed905,792.4546954766452,GEL,2356.5003392074264
00cd5785-9cc7-4bdf-9b23-5be8ab4f2270,422.0117919278804,BDT,51013.02806502254
e79d2f9f-36f3-43ab-ad59-ea6d12dd3a4d,256.8716597061673,CVE,28323.953557500536
e8481552-c1cf-4462-a867-a58ef36b3139,858.4181009853878,BZD,1883.704096621325
fca7d303-3d3e-4c1f-ab67-3e6cc50bb193,159.7730424778717,LKR,57371.15997766986
420c3aa4-4183-4989-a8c9-3feb0376d6cd,615.2516375130116,AUD,1019.7420588279285
ffe797fa-79f3-44ff-a884-403a6ef9baf3,50.28035886979232,ETB,3103.021073266016
cf6cfcc8-8afc-404d-b3c2-7711b88a2c3b,870.3266135783985,AED,3506.9358324302507
f93b995c-3f1e-444b-ba83-079cc72bfe20,120.78927866036815,MXN,2285.8359980212285
f04e807f-0676-4cc3-ba5d-a70b18c1229e,949.440525959336,UYU,40529.97826829677
f2be5658-4704-4345-9372-7f9d1e339383,289.0537769223708,KGS,28211.58821538401
9d62913e-ee25-44f7-b5ae-c1a7702ae992,177.7635574022789,HNL,4737.377473143844
312dfcaf-97bd-4ce5-abf3-cd64a634be40,416.846235970154,DZD,60933.98543346096
82b0f4b9-35c2-40c9-8ae7-b808b6b4c9a6,482.1624679377804,BIF,1505428.5162258635
ec852a51-0a46-4185-aa96-a78430a35e7a,142.4883711988122,CAD,212.45201380625454
f84a983b-f7a6-48bc-89fb-7d293533cd7d,500.48762364374,BAM,978.868708951136
42b99499-d556-4c43-b1fc-85cc9995ec73,135.69349180102208,LSL,2781.1111175605365
7fd3befd-d8dd-4ed1-a66c-8b56c6ba4909,432.39527682519673,SLL,10980109.634630885
b8d25498-b65d-4419-a24d-9d49574c645c,728.2787646720298,ZMW,19032.907150700234
4b7f0b4c-d76d-4a56-9e58-48e1c07110e7,93.47503157870784,HTG,13623.08007954067
68c7ed3f-9420-411d-b6af-0c4ff6429d5e,137.7069015106578,AZN,254.39559864374388
e46a1cc6-74b7-45f9-a542-7808a84dc4a4,404.88038459772434,AMD,178795.99650649272
bbd15b57-8102-436b-93c3-1e1bc8ae6a20,850.1276190829179,BOB,6351.141917920854
97a9d31b-6989-40ac-9c1a-da1365de9169,531.1574460404553,VEF,531.1574460404553
9926fdf9-c4e5-4f07-9495-8472cf7af554,948.3065421435116,HNL,25272.255551339527
c07cec3b-4dfd-4bcf-890d-f9ce9828a020,376.41126636825015,ZAR,7719.337231936757
777a2557-b4c8-49d9-baa6-1d7bf0692777,294.4956625429096,MRO,294.4956625429096
d130759d-b9da-4b52-909c-b4e3c850a875,67.05287273390215,IDR,1134525.0856190661
8f5ade46-4b2c-4790-94ff-7289837ea1f5,380.3476135820032,MXN,7197.760236086842
18da8698-1f37-4633-a926-0bd2770ceb70,926.9336863106236,CLF,926.9336863106236
7173ab58-e4fb-4c83-bdd8-a41b57e0a108,894.6625570506781,INR,81831.84960023839
688f964a-57ca-419a-9695-ef2a5e2bb644,99.46672659316611,AED,400.79600253738005
022e8ba0-5950-4afd-9808-3f2f8ac0b10f,548.166560539577,GBP,473.94042291003393
af6cbb31-691e-4684-8d4d-959414346630,730.6765148037707,ARS,288618.02270759665
f785b27c-ba8d-4783-b94a-b79a5115140b,58.96171275666862,SHP,50.97782515571364
cf72dc66-d5c0-491e-b1c7-c0c345c93d62,608.4922923954857,CVE,67095.40262098823
37e882ce-1106-4711-9336-44e7f2ca2ae8,985.2835504260884,KES,166514.1930083561
f6e33126-5342-45e1-aa16-c6c496fb3a74,714.9225605717912,MUR,34154.241419557016
867e3a27-4fa9-43dd-bf30-f3d5ce6bdf19,346.963500317211,SDG,170662.1675805622
6fae06a1-653e-41aa-9c94-3f4973e4bbe8,799.7202553932963,GTQ,6759.77540975653
83ad5c35-17fd-4f77-b3e6-f8033efe9e8c,571.2837871397585,SRD,24009.882442733902
b1523dce-04a7-41b6-8377-b9a6afc88f28,443.14435928125073,EGP,15075.145826057204
5638b86a-91b7-4d3c-95a4-54bc45e8e928,518.7648697239057,CVE,57201.60836010646
981cce88-83ee-4090-a8ef-d8bf704c8c3e,544.9856114655304,DKK,4065.1441383746205
efb213e2-c016-479b-8a57-04f4288ea34d,49.013194844736205,THB,1871.8973315781013
defd1efa-dd65-4e75-a8e7-6ad0f4d3e96c,178.70415849424225,TRY,5675.256643161519
86081ce5-3c21-4173-8a54-c75a8a04a4c2,400.2016744881232,ANG,785.9876844595098
1bfb0848-671d-4555-b605-855e2ccd804d,386.2799828469152,RUB,37670.78567135734
c1e44118-5147-4f65-bfcb-d2ac76cc9f21,356.10219315514024,SAR,1465.1753516929616
b475301f-c79f-4e22-9022-892b39f31c6c,395.29223439506046,GHS,5260.429677074678
7e4edb76-744a-4e7b-a8ef-a45cc4ef60d1,669.5274642889175,BMD,734.6021861804787
cd0f6aba-97ba-4b9b-81af-81f58dbf87c6,655.9529659408688,MUR,31337.06668971341
88d251c6-8892-47e0-af0a-f5e06d9aae60,641.8334528991737,SOS,403721.59276863595
04f9fae1-2e9f-4c46-8c03-edf7793df282,384.49659953155145,JEP,332.43268398218316
d9c87993-6889-4cbf-a0df-abd76e8b5650,819.8941451879504,INR,74993.0282075456
a73022f8-b5cc-461e-958f-b9ee17ffb1e3,742.1059169363516,MZN,52079.954302309445
b79665be-f901-434e-9d85-37e85423c4e0,160.7608941506228,DJF,31347.4988555419
4b58131f-de96-488e-82fb-42d90596b4fb,669.544385145029,XAU,669.544385145029
40358d1a-affb-4cbf-80b7-70c9e2c71713,254.4715781121587,PHP,15485.0263485066
726b4ae4-7669-451a-8119-2eeeb670f4c2,844.3625431870767,RSD,98953.92835937615
0fe0e60f-a74e-453f-ba36-d0c6e9d7fb19,299.7319784700536,LSL,6143.168154548165
618b40e9-9c69-4ab8-a43a-fef36cf5c0fe,935.4099683753308,IQD,1347026.1787914452
d1950467-f9f8-4a6f-839e-33fd015126d0,101.84560347046023,XAG,101.84560347046023
07fc785f-024e-4523-b1ac-7b6c62502580,990.0581403194188,CHF,950.5181883694822
22c49213-c544-4d24-9723-cc459429ec41,809.1083650326939,PKR,251659.38268261313
ca72f0c7-9748-4c31-9f10-0ac5e2bfd0e7,562.5931567111501,STD,562.5931567111501
665fec6d-5a25-46ae-96e3-85bfd9771a0f,635.6464136660632,GEL,1890.2039422191895
ca0325f5-1fbb-49df-872c-b3af94c3ea81,472.339939282213,ALL,49198.7452800788
71be498b-2f7a-43e5-a09f-3474c1c20141,16.380186215716797,GIP,14.162177960619017
16bfac9a-376c-4757-b4cb-06ed80b25fa0,189.24391833508537,HNL,5043.327714359825
7422e8ad-9a5c-4b27-8b80-17c21f71b9e9,541.7145990735439,WST,1603.9822581224228
49d8eb21-e576-4872-9c87-a18b6ce28ad5,831.9784326664901,UZS,11210109.230747186
5157dfb3-68d9-49c6-a60a-a52687efb369,660.2508823997629,AED,2660.44659758396
d322d245-08ec-46d5-a687-6cb4ce5ee002,599.6031564162773,ZAR,12296.494242504376
be929a97-4e68-4881-9f1c-be64cbd0aa7c,455.780713485515,XDR,374.58337937807045
96d27ca7-198d-401e-85db-649c64150adc,131.16402026792963,MGA,643206.5130431236
bf0bcc11-1027-487e-8514-0e223758d91b,686.0288481658268,LBP,11290609.093809493
7703e533-0339-48b4-9ed4-f6c6eb99d7aa,2.1296408346058726,JEP,1.8412704284735606
cfd59dca-69c2-4c5f-b2c9-63b489c43e05,740.906647448607,RON,3684.202758837045
548cc127-6772-4b04-96a7-0def650fc3dd,412.53827831167735,KWD,138.99940987950163
294c7a9f-e047-4568-8c50-ab9d53ff8d71,202.04471892467868,XAF,132532.64769167546
8c2ba073-5f1a-49a4-a01c-cc26dc1d2f08,36.68265325654141,RSD,4298.974026818474
65ba6e80-459c-4cd8-bc8d-3af68d440889,840.9659928785372,CDF,2295084.3605992557
5ae32240-b287-477f-885a-fe4ea303496f,450.77978577623577,MDL,8759.886825025074
7b1af891-1487-414a-b262-068a83a618ba,94.21090658058615,GYD,21673.56811027273
42a3e1dc-0fbc-4a8b-bf45-47b9dd96b982,747.317731703099,IQD,1076166.1544269512
00bed12e-7af5-4ad5-9a61-25208393db03,651.1945753601996,CAD,970.9395773915372
e79110e6-ee4d-40d8-aa49-126c39add8d0,254.2143383294708,KWD,85.6542165137169
ad64aeac-4849-4d54-84b2-0aa8568e200e,68.69811470747022,VEF,68.69811470747022
f463661a-4c54-49e9-abb8-e080cd6da476,431.65908814423705,BDT,52179.19877885105
5036ac2e-a9a3-4c12-9436-5f609052dbf1,520.7677338756484,FJD,1271.9960207006263
a3743d8a-51a9-4648-a3a2-8d4a48971e27,686.2055794530404,BRL,3680.6399802303013
0b36777f-8dc3-47c0-8792-b5dc8291f51c,555.8093189808557,MWK,1033050.9433203066
549c4077-bbd7-4ddc-bf6e-7b891c91a345,118.0763684932664,CLF,118.0763684932664
f18b4c4a-f4a9-44c2-b24b-d894e503334a,913.6245624178608,WST,2705.183857347291
95a4306a-ef31-4d83-bee7-eef73c9f6268,689.9165546614587,XPF,82329.12230086119
3b18a2df-8b9b-47d7-b15b-47534e4860fd,121.0669209580999,QAR,483.51573718632886
1a18b2ec-edd1-4517-841e-22599b402380,649.9131797403737,SLL,16503690.833389401
0cdda57a-356d-4e95-8c6b-56cb88909f59,272.5415380092655,KMF,134081.64723595782
d317a807-fd55-4361-8e2d-f7dca732b107,204.64105359874395,GIP,176.93101781304523
593a15ea-1e95-4038-a1ea-22c0956befc5,270.05121425898784,MMK,730496.9879837221
210a59fd-672d-47c8-a113-567abad15cc3,408.0241446762957,MWK,758371.1052707755
17d8e562-3994-4b18-880d-22529672e1af,669.4432192765323,HRK,5043.919935639033
76f90e50-42ab-4951-a2de-371ce9be83c9,764.8600310367664,HRK,5762.837903846516
39093aba-4127-4be2-a979-098f85163ee2,193.3359867930697,XAG,193.3359867930697
ecf25384-b558-4cd5-8e2f-85c073d1076e,953.0999677347124,CVE,105093.56794226807
9405f193-c73a-47e5-811b-5c6e13d0bc5b,30.708287299852422,MGA,150588.3271595171
87423958-39da-4424-8a77-aabfc5836417,104.5268450594543,NGN,89389.1466294381
45579459-0041-43e1-88b8-58411811fd7f,481.7102775684783,KRW,682473.3771013805
6ea183d7-f61e-4365-a634-a287e0a0e4c9,332.23702857223293,KZT,167428.31989953015
819741d4-3ae0-47ea-b543-d8653ff09843,2.857929127700109,BOB,21.351045506513252
2227fd95-154b-46f7-aac3-1634a402cc99,5.591990958877302,MWK,10393.513274839135
7c4bfecc-e7bc-42a3-bde5-e1a8d8c0a362,836.3172880952925,GNF,7877363.865762689
44d2080f-d586-469d-947a-e4541a460619,479.2546852510792,HKD,4104.595442765592
79d8d0b2-e948-42ea-8367-46209e087ccb,43.27996360917763,BRL,232.14320776847174
9cdf6426-db73-42bf-840c-e7e91aa2e50d,45.04988054139003,NAD,923.32153853152
ffbf3d15-d048-47a5-9266-d46b99603839,286.6917503489488,GEL,852.5272306436593
c4c43dfc-d757-4f01-bd84-9d62444c7ab3,319.83852992343,PYG,2578675.01902404
8d862755-4832-4e77-8628-1023cf7468a7,569.769626570824,STD,569.769626570824
839033b8-e1f3-4d51-9084-f2efcfc32e57,57.135716000102256,RUB,5571.987695961924
d44c17cc-4333-4dc0-9e7f-10adedaf9067,877.5171199445333,BGN,1716.2743087011165
be3f153e-ba59-4692-aa31-8f0b66e5d16b,24.97157936554362,BND,36.52160905475041
5c583f55-d5c5-4996-9e3f-aad4739dcd92,714.0078316841938,ARS,282033.87463982444
38757f8f-769c-449f-8c10-a21bbf448ab4,297.27521769526624,BMD,326.1688824791576
96b3c2c2-1a1a-452d-b75e-d4d534bad748,419.9671917057599,STD,419.9671917057599
98f5c797-058b-4a2f-b492-7196e68dfc7b,950.1983022365496,XDR,780.9204746931082
62f52b86-ee07-4d34-b1ca-66cb6b8591a6,809.3945094698727,SLL,20553509.550106186
ddec65c5-6e6f-4823-9461-4b02cbdd3410,820.4307121926606,UGX,3435353.1941332533
d9328868-2bb7-4609-8c94-5d23f2a13a6d,67.01166061813235,BGN,131.0634161867618
b7bfc5a4-5b8d-4912-bb1d-4538ec941238,331.72341849105936,SEK,3770.4781750209013
d8636325-ab7d-4564-88df-22a9cf83ff5e,942.0001259483864,RON,4684.152146285908
05ad330d-2959-484d-8fb7-150bec215b8b,4.847345979195117,IQD,6980.363853697279
851733eb-d419-4329-9517-b65520e45a71,371.3455427068125,NGN,317566.8523079101
4429a2c2-47c3-413e-9db5-6215b11cb7ca,223.38627056139416,SEK,2539.082292056362
08b6712c-cf8b-424e-9dbd-91a7e4f72e1b,286.17744893683005,ANG,562.0464999855066
7a95cd0b-327e-462a-a965-22fa83bf1e2b,196.10479777314228,HKD,1679.5471886151902
004f6773-754a-4a8b-bb5f-c50a35878f1f,513.9786645913043,CVE,56673.85745116017
376e9260-93e6-4fbf-8385-0783f642448f,105.24008882722735,PAB,115.46889926078971
600e693a-0180-4df6-8106-de5406a5673b,999.9873554548786,BZD,2194.362252936631
64aeead7-f4d5-4e9e-bb9d-ae28d9934251,945.1747600550494,TMT,3631.062752907322
47ef03ed-3ae5-461b-aafb-47076d8d112a,461.1032481547109,XPF,55024.37280879796
64622274-d40b-4bd8-8078-3e3d968317c1,244.90888783596972,PEN,1002.4987756589179
93a8894a-1051-41be-9adc-3ef4fffd0bf5,290.26564198567115,LKR,104228.32490460572
d30ae609-c472-4eb5-806c-6536e101899d,730.3299022703139,HKD,6254.938930860292
b54ffe7f-6b96-4888-85d9-7ab759c2fc55,938.513019577858,TWD,32195.41790635576
6eddf1dc-7036-40e6-a290-dfa879c705fc,298.4015140381161,CDF,814369.0159263491
f8f0271f-36c8-4238-850a-f267c4b91b13,654.8673610113904,MAD,7200.049218356382
53e29dc2-3858-407e-b197-3fb62a072251,66.39047235304018,INR,6072.518745383267
c593b545-ef43-4176-b673-424346415bed,440.6208448906819,CVE,48585.05746187104
65bb8fd9-0751-46db-854c-046dcf8014ed,813.4146505623015,PHP,49497.65859771945
749a10f6-5b50-4621-ba7f-1738a4e9792d,188.74744163584376,TTD,1471.2047686566154
57c52706-c192-4cdb-9f3b-eb3f8e07356b,823.5580238912564,TRY,26154.41736499051
89e8d0b5-2752-456d-9fff-72f8bf0015cc,83.6913612224146,MNT,320192.8256281564
65d26167-53bf-4ab5-9e4b-02309b9bb614,931.6132603620564,KPW,931.6132603620564
4f9effc3-00da-45d7-9ab7-e9f636faba73,982.2289088160696,SRD,41281.06059267397
3cf9f6fd-7195-4491-8968-c7d1acac834c,710.239942754759,EUR,710.239942754759
0c91af8b-a72b-4df0-b473-837058f456b4,348.0582847235207,FJD,850.1462827685883
9e1c101a-1fc2-4b32-ae0c-f9bc083508ac,547.0479140406936,BDT,66127.46640178961
435e3622-81ac-47ff-a54c-553f88be2974,9.607902177468208,NGN,8216.474687000247
7927e037-5995-404f-a188-0e1afc24396a,596.3547310020905,ARS,235560.77115790147
87883659-32e4-4ae5-9b02-b7bf563f6379,779.9018454184171,WST,2309.2394505658262
d8f3ed35-7542-4816-ba9b-8e3b094b03e5,148.6149548547482,TJS,1785.8828771715066
bc57a40c-d39c-4c8f-a88c-b78ba4185357,737.1758803161847,BOB,5507.300938424956
e39cccb4-e3b2-4e83-9524-1dd5ba2add42,424.55855279794366,FKP,367.06992828067973
356bc337-5d66-4c5f-ae7d-63594045c07f,517.5657915256161,MKD,31826.569705126407
8039770e-a14d-4c9c-984d-c62d0f5b7cbd,668.7529025319269,SEK,7601.26684738862
3f103bc0-dafa-434a-9318-2cb0ea483080,782.4680886959327,BGN,1530.374561914166
45e8f72d-a0b0-4477-ae0a-a2be14288cbf,965.6717926457916,GBP,834.9121065472102
5181c5db-043d-4c92-b322-91824ff598f1,405.249492197053,TND,1372.2955449278961
34af3d13-9200-4d4e-b231-420b6c13af24,560.215108485374,NOK,6551.133070023625
fc142986-3d72-4147-bd23-c9aefd54289c,986.5278412904588,LTL,986.5278412904588
1cfb2dcd-4a1e-49a3-b3b4-1ca2bb72a3fd,169.34450898015407,ZWL,1078477.8211228992
1c9505a1-ffbf-44d9-a7db-e589077f3827,72.59508447332519,KYD,66.37579099141094
8b48f004-9ed9-4ff9-ab11-2b51a89c825a,209.03671163193792,CAD,311.67645452047066
c830fac6-8994-4db3-86e0-184dfb16fc3d,560.2499417112751,SZL,11482.623969841225
5a429adb-8b0b-43a6-a2ff-6a16078f3dda,57.79895786766143,RON,287.4087859344185
93642937-8d57-4926-8e15-485b7bbebca1,383.2721382218538,AOA,353350.7220720724
afdd1b47-2efe-427a-b9c6-62b293cfb663,987.812096111206,NAD,20245.740352706875
e4dc41c7-6b73-4a77-bcf8-3ee543716d3e,190.0466686095397,PGK,762.5396422422135
9c6f0f79-be2f-4c68-bd51-7a852d4f0309,398.17824544795445,MDL,7737.694715624528
